id,date,year,source_database,origin,attack_vector,attack_description,country,industry_type,subcategory,attack_details,ti_safe_score,impact,link_at_the_internet
1292,03/06/2024,2024,TI Safe,External,Operation Failure ,"Poland thwarts coordinated Russian hacker attack targeting critical infrastructure, escalating the cyberwar tensions with Russia.",Poland,Government Facilities,National Security ,null,2,"Averted attack that could have compromised critical infrastructure, highlighting the need to bolster the country's cybersecurity defenses.",<a href='https://euromaidanpress.com/2024/06/03/hacker-attacks-averted-in-poland-amid-cyberwar-with-russia/' rel='' target='_self'>https://euromaidanpress.com/2024/06/03/hacker-attacks-averted-in-poland-amid-cyberwar-with-russia/</a>
1291,03/06/2024,2024,TI Safe,External,Phishing attack,"Pakistani APT groups launch spear-phishing and APT attacks on Indian government and military, targeting sensitive data and causing major concerns.",India ,Government Facilities,National Security ,null,2,"Aumento de ataques cibernéticos disruptivos, campanhas sofisticadas de spear-phishing durante o período eleitoral, e comprometimento de dados sensíveis.",<a href='https://www.businesstoday.in/technology/news/story/pakistan-linked-cyber-groups-target-indian-government-and-military-431961-2024-06-03' rel='' target='_self'>https://www.businesstoday.in/technology/news/story/pakistan-linked-cyber-groups-target-indian-government-and-military-431961-2024-06-03</a>
1290,03/06/2024,2024,TI Safe,External,Supply chain attack ,"Hackers stole data of 30 million Santander customers and employees in a supply chain attack, selling for $2 million on the dark web.","Chile, Spain and Uruguay ",Financial Services,Santander ,"The recent attack on Santander affected millions of customers and all of its staff. Following a supply chain attack, an unauthorized third party accessed a database with sensitive customer information. Hackers stole data from Santander’s banks in Chile, S",4,"Theft of personal and financial information of millions of customers and employees, exposure of data on the dark web, sale of stolen data.",<a href='https://www.techradar.com/pro/security/santander-hit-by-massive-hack-all-staff-and-30-million-customers-affected' rel='' target='_self'>https://www.techradar.com/pro/security/santander-hit-by-massive-hack-all-staff-and-30-million-customers-affected</a>
1289,26/05/2024,2024,TI Safe,External,Ransomware attack ,Ransomhub's ransomware attack on SCADA systems of a Spanish bioenergy plant. Highlights dangers to Industrial Control Systems (ICS).,Spain ,Energy sector ,Industrial Control Systems (ICS),"The latest Ransomhub attack has raised alarms for the security of industrial control systems (ICS), specifically the SCADA system in a bioenergy plant in Spain. The group used ransomware to encrypt data and disrupt vital functions, highlighting the risks ",4,"Data encryption, disruption of essential functions in SCADA systems, persistent control over the systems.",<a href='https://thecyberexpress.com/ransomhub-group-strikes-ics/#google_vignette' rel='' target='_self'>https://thecyberexpress.com/ransomhub-group-strikes-ics/#google_vignette</a>
1288,09/04/2024,2024,TI Safe,External,Phishing attack,Human rights activists in Morocco and Western Sahara are targeted with phishing attacks aiming to install malicious apps and collect credentials.,Morocco and Western Sahara,Activism,Human Rights,"Human rights activists in Morocco and Western Sahara are being targeted by a new cyber threat group that leverages phishing attacks to install fake apps on Android devices and serve credential harvesting pages for Windows users. This attack, named Starry ",3,Information theft and risk of compromise to the security and privacy of activists.,<a href='https://thehackernews.com/2024/04/hackers-targeting-human-rights.html' rel='' target='_self'>https://thehackernews.com/2024/04/hackers-targeting-human-rights.html</a>
1287,10/04/2024,2024,TI Safe,External,Ransomware attack ,"GHC-SCW suffered a ransomware attack with theft of user's personal information, highlighting cybersecurity vulnerabilities in healthcare.",United States,Hospital and health sector,Healthcare services,"GHC-SCW was targeted in a ransomware attack resulting in the theft of user's personal information. This incident underscores the urgent need for stricter cybersecurity measures in the healthcare sector. The company acted swiftly to isolate the attack, rep",3,"Theft of sensitive personal information, cybersecurity concerns in healthcare.",<a href='https://gbhackers.com/ghc-scw-hack/' rel='' target='_self'>https://gbhackers.com/ghc-scw-hack/</a>
1286,10/04/2024,2024,TI Safe,External,Ransomware attack ,"Second ransomware attack in 2024 on Change Healthcare, threatening data leak and demanding ransom.",United States,Hospital and health sector,Healthcare services,"Change Healthcare has faced a second major ransomware attack in 2024, just weeks after a previous attack took down its systems and caused delays in prescription services across the US. In this new incident, the RansomHub hacker group claims to have 4TB of",4,"Sensitive data leak, critical services disruption, ransom demand.",<a href='https://www.itpro.com/security/ransomware/change-healthcare-hit-with-second-ransomware-attack-of-2024' rel='' target='_self'>https://www.itpro.com/security/ransomware/change-healthcare-hit-with-second-ransomware-attack-of-2024</a>
1285,12/04/2024,2024,TI Safe,External,Operation Failure ,"Ukrainian hackers disabled 87,000 sensors in Moscow's sewage system, causing significant damage.",Russia,Government Facilities,Sewage system,"Ukrainian hackers affiliated with intelligence services disabled 87,000 sensors in Moscow's sewage system, causing significant damage. The attack was intentional, originated from the Blackjack group. This affected the city's infrastructure and public serv",4,"Disabling 87,000 sensors, damage to the emergency control system, and other significant damages.",<a href='https://cybernews.com/news/ukrainian-hackers-hit-moscows-sewage-system/' rel='' target='_self'>https://cybernews.com/news/ukrainian-hackers-hit-moscows-sewage-system/</a>
1284,11/04/2024,2024,TI Safe,External,Phishing attack,"Phishing attack targets German firms with Rhadamanthys Stealer, aiming to steal information and launching a phishing campaign with an invoice theme.",Germany,Tecnology Services ,Tecnology Services ,"Phishing attack targets German firms with Rhadamanthys Stealer, aiming to steal information and launching a phishing campaign with an invoice theme. The TA547 group, known for financially motivated attacks, employs various tactics to deliver malware, incl",3,Information theft and impact on German companies' operations.,<a href='https://thehackernews.com/2024/04/ta547-phishing-attack-hits-german-firms.html' rel='' target='_self'>https://thehackernews.com/2024/04/ta547-phishing-attack-hits-german-firms.html</a>
1283,11/04/2024,2024,TI Safe,External,Operation Failure ,"Five French municipalities hit by a major cyberattack, leaving servers inaccessible for months and impacting 100,000 residents.",France,Government Facilities,Public services,"A major cyberattack hit five French municipalities, disrupting essential public services and impacting 100,000 residents. Servers were inaccessible for months, with the origin of the attack still unknown. Recovery may take a long time, highlighting the vu",4,"Services inaccessible for months, directly impacting 100,000 residents.",<a href='https://therecord.media/france-cyberattack-loire-municipalities' rel='' target='_self'>https://therecord.media/france-cyberattack-loire-municipalities</a>
1282,13/04/2024,2024,TI Safe,External,Operation Failure ,"Iranian cyber attack on Israel leading to war preparation, destabilization with stockpile alerts, and power outages.",Israel,Government Facilities,Defense/National,"An Iranian cyber attack hit Israeli websites in April 2024, leading to war preparations and destabilization. The attack was intentional and originated externally, with severe impacts including stockpile alerts and power outages in several Israeli cities l",3,"War preparation, destabilization, stockpile alerts, and power outages.",<a href='https://www.express.co.uk/news/world/1888121/iran-cyber-attack-websites-israel-stockpile' rel='' target='_self'>https://www.express.co.uk/news/world/1888121/iran-cyber-attack-websites-israel-stockpile</a>
1281,31/03/2024,2024,TI Safe,External,Operation Failure ,"Amid war, Israel confronts sharp rise in cyber attacks from Iran and Hezbollah, impacting essential organizations.",Israel,Country ,Country ,"Israel is experiencing a significant surge in cyber attacks from Iran and Hezbollah during the war, impacting critical organizations. Attacks evolved from creating public discord to effectively disrupting essential systems, targeting companies in the supp",3,Significant rise in damaging cyber attacks against Israel amid war.,<a href='https://www.poder360.com.br/internacional/nova-zelandia-acusa-china-de-ataque-cibernetico-ao-parlamento/' rel='' target='_self'>https://www.poder360.com.br/internacional/nova-zelandia-acusa-china-de-ataque-cibernetico-ao-parlamento/</a>
